Período: 20261;Emitido em: 11/02/2026 23:50 h; Data da última atualização: 11/02/2026 19:50h;
Critérios da busca: 
Não foi especificado nenhum critério de busca
Disciplina;Nome da disciplina;Professor;Créd;Turma;Destino;Vag;Turno;Horário/Sala;Horas a Distância;SHF;Horas de extensão;Pré-Req;Depto;
CIV2178; TOP ESPECIAIS EM ESTRUTURAS ;LOURDES MARIA SILVA DE SOUZA;3;3PA;CCI;2;I;QUI 13-16   ;0;0;0;NÃO;CIV;
CIV2178; TOP ESPECIAIS EM ESTRUTURAS ;LOURDES MARIA SILVA DE SOUZA;3;3PA;CTC;3;I;QUI 13-16   ;0;0;0;NÃO;CIV;
CIV2178; TOP ESPECIAIS EM ESTRUTURAS ;LOURDES MARIA SILVA DE SOUZA;3;3PA;PCV;9;I;QUI 13-16   ;0;0;0;NÃO;CIV;
CIV2520; MECANICA DAS ROCHAS ;EURIPEDES DO AMARAL VARGAS JR;2;3PA;BCL;3;D;TER 15-17   ;0;0;0;NÃO;CIV;
CIV2520; MECANICA DAS ROCHAS ;EURIPEDES DO AMARAL VARGAS JR;2;3PA;CCI;1;D;TER 15-17   ;0;0;0;NÃO;CIV;
CIV2520; MECANICA DAS ROCHAS ;EURIPEDES DO AMARAL VARGAS JR;2;3PA;PCV;11;D;TER 15-17   ;0;0;0;NÃO;CIV;
CIV2544; MEC SOLOS AVANCADA ;BRUNA DE CARVALHO FARIA LIMA LOPES;3;3PA;BCL;3;I;SEG 16-19   ;0;0;0;NÃO;CIV;
CIV2544; MEC SOLOS AVANCADA ;BRUNA DE CARVALHO FARIA LIMA LOPES;3;3PA;CCI;2;I;SEG 16-19   ;0;0;0;NÃO;CIV;
CIV2544; MEC SOLOS AVANCADA ;BRUNA DE CARVALHO FARIA LIMA LOPES;3;3PA;PCV;9;I;SEG 16-19   ;0;0;0;NÃO;CIV;
CIV2545; GEOMECANICA DO PETROLEO ;SERGIO AUGUSTO BARRETO DA FONTOURA;3;3PA;BCL;3;D;SEX 13-16   ;0;0;0;NÃO;CIV;
CIV2545; GEOMECANICA DO PETROLEO ;SERGIO AUGUSTO BARRETO DA FONTOURA;3;3PA;CCI;2;D;SEX 13-16   ;0;0;0;NÃO;CIV;
CIV2545; GEOMECANICA DO PETROLEO ;SERGIO AUGUSTO BARRETO DA FONTOURA;3;3PA;PCV;7;D;SEX 13-16   ;0;0;0;NÃO;CIV;
CIV2552; MET NUM PROB FL TRAN MEIO POR ;HEBER AGNELO ANTONEL FABBRI;3;3PA;BCL;3;I;QUI 13-16   ;0;0;0;NÃO;CIV;
CIV2552; MET NUM PROB FL TRAN MEIO POR ;HEBER AGNELO ANTONEL FABBRI;3;3PA;CCI;2;I;QUI 13-16   ;0;0;0;NÃO;CIV;
CIV2552; MET NUM PROB FL TRAN MEIO POR ;HEBER AGNELO ANTONEL FABBRI;3;3PA;PCV;11;I;QUI 13-16   ;0;0;0;NÃO;CIV;
CIV2555; GEOTEC DISPOS DE RESID SOLIDOS ;JOSE TAVARES ARARUNA JUNIOR;3;3PA;BCL;3;I;QUA 13-16   ;0;0;0;NÃO;CIV;
CIV2555; GEOTEC DISPOS DE RESID SOLIDOS ;JOSE TAVARES ARARUNA JUNIOR;3;3PA;CCI;0;I;QUA 13-16   ;0;0;0;NÃO;CIV;
CIV2555; GEOTEC DISPOS DE RESID SOLIDOS ;JOSE TAVARES ARARUNA JUNIOR;3;3PA;PCV;8;I;QUA 13-16   ;0;0;0;NÃO;CIV;
CIV2561; SEM GEOTECNICOS I MESTRADO ;MARCIO FERNANDES LEAO;0;3PA;PCV;40;D;TER 17-18   ;0;0;0;NÃO;CIV;
CIV2562; SEM GEOTECNICOS II MESTRADO ;MARCIO FERNANDES LEAO;0;3PA;PCV;34;D;TER 17-18   ;0;0;0;NÃO;CIV;
CIV2563; SEM GEOTECNICOS I DOUTORADO ;MARCIO FERNANDES LEAO;0;3PA;PCV;40;I;TER 17-18   ;0;0;0;NÃO;CIV;
CIV2564; SEM GEOTECNICOS II DOUTORADO ;MARCIO FERNANDES LEAO;0;3PA;PCV;39;D;TER 17-18   ;0;0;0;NÃO;CIV;
CIV2587; TOP ESP EM GEOTECNIA ;ANTONIO KRISHNAMURTI BELENO DE OLIVEIRA;3;3PA;BCL;3;I;QUA 16-19   ;0;0;0;NÃO;CIV;
CIV2587; TOP ESP EM GEOTECNIA ;ANTONIO KRISHNAMURTI BELENO DE OLIVEIRA;3;3PA;CCI;2;I;QUA 16-19   ;0;0;0;NÃO;CIV;
CIV2587; TOP ESP EM GEOTECNIA ;ANTONIO KRISHNAMURTI BELENO DE OLIVEIRA;3;3PA;PCV;9;I;QUA 16-19   ;0;0;0;NÃO;CIV;
CIV2588; TOP ESP EM GEOTECNIA ;ANTONIO KRISHNAMURTI BELENO DE OLIVEIRA;3;3PA;BCL;3;I;GAVEA;0;3;0;NÃO;CIV;
CIV2588; TOP ESP EM GEOTECNIA ;ANTONIO KRISHNAMURTI BELENO DE OLIVEIRA;3;3PA;CCI;2;I;GAVEA;0;3;0;NÃO;CIV;
CIV2588; TOP ESP EM GEOTECNIA ;ANTONIO KRISHNAMURTI BELENO DE OLIVEIRA;3;3PA;PCV;10;I;GAVEA;0;3;0;NÃO;CIV;
CIV2589; TOP ESP EM GEOTECNIA ;EURIPEDES DO AMARAL VARGAS JR;3;3PA;PCV;1;I;GAVEA;0;3;0;NÃO;CIV;
CIV2597; TOPICOS ESPECIAIS DE GEOTECNIA ;MARCIO FERNANDES LEAO;3;3PA;BCL;3;D;SEG 13-16   ;0;0;0;NÃO;CIV;
CIV2597; TOPICOS ESPECIAIS DE GEOTECNIA ;MARCIO FERNANDES LEAO;3;3PA;CCI;1;D;SEG 13-16   ;0;0;0;NÃO;CIV;
CIV2597; TOPICOS ESPECIAIS DE GEOTECNIA ;MARCIO FERNANDES LEAO;3;3PA;PCV;6;D;SEG 13-16   ;0;0;0;NÃO;CIV;
CIV2802; SISTEMAS GRAFICOS PARA ENG ;LUIZ FERNANDO CAMPOS RAMOS MARTHA;3;3PA;CCI;2;D;SEX 13-16   ;0;0;0;NÃO;CIV;
CIV2802; SISTEMAS GRAFICOS PARA ENG ;LUIZ FERNANDO CAMPOS RAMOS MARTHA;3;3PA;CTC;13;D;SEX 13-16   ;0;0;0;NÃO;CIV;
CIV3000; DISSERTACAO DE MESTRADO ;DANIEL CARLOS TAISSUM CARDOSO;0;3PA;PCV;73;D; ;0;0;0;NÃO;CIV;
CIV3001; TESE DOUTORADO ;DANIEL CARLOS TAISSUM CARDOSO;0;3PA;PCV;53;D; ;0;0;0;NÃO;CIV;
CIV3004; EXAME DE QUALIFICACAO ;DANIEL CARLOS TAISSUM CARDOSO;0;3PA;PCV;55;D; ;0;0;0;NÃO;CIV;
CIV3007; EXAME DE PROPOSTA DE TESE ;DANIEL CARLOS TAISSUM CARDOSO;0;3PA;PCV;54;D; ;0;0;0;NÃO;CIV;
CIV3009; PRODUCAO CIENTIFICA MESTRADO ;DANIEL CARLOS TAISSUM CARDOSO;0;3PA;PCV;66;D; ;0;0;0;NÃO;CIV;
CIV3010; PRODUCAO CIENTIFICA DOUTORADO ;DANIEL CARLOS TAISSUM CARDOSO;0;3PA;PCV;64;D; ;0;0;0;NÃO;CIV;
CIV3012; ESTUDO ORIENTADO DOUTORADO I ;DANIEL CARLOS TAISSUM CARDOSO;3;3PA;PCV;69;D;GAVEA;0;3;0;NÃO;CIV;
CIV3013; ESTUDO ORIENTADO DOUTORADO II ;DANIEL CARLOS TAISSUM CARDOSO;3;3PA;PCV;64;D;GAVEA;0;3;0;NÃO;CIV;
CIV3014; ESTUDO ORIENTADO DOUTORADO III ;DANIEL CARLOS TAISSUM CARDOSO;3;3PA;PCV;69;I;GAVEA;0;3;0;NÃO;CIV;
CIV3021; ESTAGIO DOCENCIA NA GRAD - MES ;DANIEL CARLOS TAISSUM CARDOSO;1;3PA;PCV;66;I;GAVEA;0;1;0;NÃO;CIV;
CIV3030; ESTAGIO DOCENCIA NA GRAD - DOU ;DANIEL CARLOS TAISSUM CARDOSO;0;3PA;PCV;63;D; ;0;0;0;NÃO;CIV;
CIV3031; ESTAGIO DOCENCIA NA GRAD - DOU ;DANIEL CARLOS TAISSUM CARDOSO;1;3PA;PCV;66;D;GAVEA;0;1;0;NÃO;CIV;
CIV3210; ESTAGIO DOCENCIA NA GRADUACAO ;COORDENADOR DE CURSO;0;3PA;PCV;36;I;GAVEA;0;3;0;NÃO;CIV;
COM1001; CULTURA BRASILEIRA ;DANIEL MESQUITA PEREIRA;4;2IA;CCI;1;I;TER 09-11   QUI 09-11   ;0;0;0;NÃO;COM;
COM1001; CULTURA BRASILEIRA ;DANIEL MESQUITA PEREIRA;4;2IB;CCI;1;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1001; CULTURA BRASILEIRA ;MIGUEL JOST RAMOS;4;2IC;CCI;0;I;SEG 07-09   QUA 07-09   ;0;0;0;NÃO;COM;
COM1001; CULTURA BRASILEIRA ;MIGUEL JOST RAMOS;4;2ID;CCI;0;I;SEG 09-11   QUA 09-11   ;0;0;0;NÃO;COM;
COM1001; CULTURA BRASILEIRA ;DANIEL MESQUITA PEREIRA;4;2IA;QQC;3;I;TER 09-11   QUI 09-11   ;0;0;0;NÃO;COM;
COM1001; CULTURA BRASILEIRA ;DANIEL MESQUITA PEREIRA;4;2IB;QQC;5;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1001; CULTURA BRASILEIRA ;MIGUEL JOST RAMOS;4;2IC;QQC;15;I;SEG 07-09   QUA 07-09   ;0;0;0;NÃO;COM;
COM1001; CULTURA BRASILEIRA ;MIGUEL JOST RAMOS;4;2ID;QQC;11;I;SEG 09-11   QUA 09-11   ;0;0;0;NÃO;COM;
COM1011; SEM ESPECIAIS EM COMUNICACAO ;MIGUEL JOST RAMOS;2;2IA;COM;0;I;SEX 11-13   ;0;0;0;NÃO;COM;
COM1011; SEM ESPECIAIS EM COMUNICACAO ;MIGUEL JOST RAMOS;2;2IA;QQC;2;I;SEX 11-13   ;0;0;0;NÃO;COM;
COM1012; SEM ESP EM COMUNICACAO ;HERMES FREDERICO PINHO DE ARAUJO;2;2IA;QQC;0;I;QUA 09-11   ;0;0;0;NÃO;COM;
COM1038; SEM ESP EM COMUNICACAO ;NICHOLAS DE ANDUEZA SINEIRO;4;2IA;EMI;0;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1038; SEM ESP EM COMUNICACAO ;NICHOLAS DE ANDUEZA SINEIRO;4;2IA;QQC;0;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1040; SEM ESP EM COMUNICACAO ;CAROLINA OLIVEIRA DO AMARAL;4;2IA;QQC;9;I;SEG 09-11   QUA 09-11   ;0;0;0;NÃO;COM;
COM1041; SEM ESP EM COMUNICACAO ;CLAUDIA DA SILVA PEREIRA;4;2IA;QQC;3;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1043; SEM ESP EM COMUNICACAO ;ARTHUR HENRIQUE MOTTA DAPIEVE;4;2IA;QQC;0;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1045; SEM ESP EM COMUNICACAO ;CARLOS ROBERTO CERQUEIRA ALVES;4;2IA;QQC;0;I;SEG 15-17   QUA 15-17   ;0;0;0;NÃO;COM;
COM1048; SEM ESP EM COMUNICACAO ;BARBARA CASTELLO BRANCO RAMOS DE ASSUMPCAO;4;2IA;QQC;0;I;QUA 09-11   SEX 09-11   ;0;0;0;NÃO;COM;
COM1050; SEM ESPECIAIS EM COMUNICACAO ;CAROLINE BASTOS FARIA PECORARO;4;2IA;QQC;0;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1052; SEM ESPECIAIS EM COMUNICACAO ;MARCELO ALVES DOS SANTOS JUNIOR;4;2IA;QQC;8;I;QUA 11-13   SEX 11-13   ;0;0;0;NÃO;COM;
COM1108; TEORIAS DA COMUNICACAO ;LUIZ FRANCISCO FERREIRA LEO;4;2IA;QQC;0;I;QUA 13-15   SEX 13-15   ;0;0;0;NÃO;COM;
COM1108; TEORIAS DA COMUNICACAO ;LUIZ FRANCISCO FERREIRA LEO;4;2IB;QQC;0;I;QUA 15-17   SEX 15-17   ;0;0;0;NÃO;COM;
COM1108; TEORIAS DA COMUNICACAO ;LUIZ FRANCISCO FERREIRA LEO;4;2IC;QQC;0;I;QUA 17-19   SEX 17-19   ;0;0;0;NÃO;COM;
COM1108; TEORIAS DA COMUNICACAO ;LEISE TAVEIRA DOS SANTOS;4;2ID;QQC;0;I;QUA 13-15   SEX 13-15   ;0;0;0;NÃO;COM;
COM1108; TEORIAS DA COMUNICACAO ;LEISE TAVEIRA DOS SANTOS;4;2IE;QQC;0;I;QUA 15-17   SEX 15-17   ;0;0;0;NÃO;COM;
COM1108; TEORIAS DA COMUNICACAO ;LEISE TAVEIRA DOS SANTOS;4;2IF;QQC;1;I;QUA 17-19   SEX 17-19   ;0;0;0;NÃO;COM;
COM1109; PERSPECTIVAS TEORICAS CONTEMP ;LUISA CHAVES DE MELO;4;2IA;QQC;0;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1109; PERSPECTIVAS TEORICAS CONTEMP ;LUISA CHAVES DE MELO;4;2IB;QQC;5;I;TER 15-17   QUI 15-17   ;0;0;0;NÃO;COM;
COM1110; INTERTEX NOVAS PRAT DE LEITURA ;HORISTA A CONTRATAR;4;2IA;QQC;6;D;TER 09-11   QUI 09-11   ;0;0;0; SIM ;COM;
COM1110; INTERTEX NOVAS PRAT DE LEITURA ;EDUARDO MIRANDA SILVA;4;2IB;QQC;7;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;COM;
COM1131; ESTETICAS DA IMAGEM ;DENISE COSTA LOPES;4;2IA;QQC;1;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1131; ESTETICAS DA IMAGEM ;LILIANE RUTH HEYNEMANN;4;2IB;QQC;2;I;TER 15-17   QUI 15-17   ;0;0;0;NÃO;COM;
COM1131; ESTETICAS DA IMAGEM ;LILIANE RUTH HEYNEMANN;4;2IC;QQC;0;I;TER 17-19   QUI 17-19   ;0;0;0;NÃO;COM;
COM1152; HIST DO JORNALISMO NO BRASIL ;CARLA VIEIRA DE SIQUEIRA;4;2IA;CCI;0;I;SEG 13-15   QUA 13-15   ;0;0;0;NÃO;COM;
COM1152; HIST DO JORNALISMO NO BRASIL ;CARLA VIEIRA DE SIQUEIRA;4;2IA;QQC;0;I;SEG 13-15   QUA 13-15   ;0;0;0;NÃO;COM;
COM1162; COM E LITERATURA BRASILEIRA ;SERGIO LUIZ RIBEIRO MOTA;4;2IA;QQC;13;I;QUA 07-09   SEX 07-09   ;0;0;0;NÃO;COM;
COM1162; COM E LITERATURA BRASILEIRA ;SERGIO LUIZ RIBEIRO MOTA;4;2IB;QQC;10;I;QUA 09-11   SEX 09-11   ;0;0;0;NÃO;COM;
COM1170; MET DA PESQUISA EM COMUNICACAO ;CASSIA MARIA CHAFFIN GUEDES PEREIRA;4;2IA;BCI;9;I; ;4;0;0;NÃO;COM;
COM1170; MET DA PESQUISA EM COMUNICACAO ;CASSIA MARIA CHAFFIN GUEDES PEREIRA;4;2IA;BJN;8;I; ;4;0;0;NÃO;COM;
COM1170; MET DA PESQUISA EM COMUNICACAO ;CASSIA MARIA CHAFFIN GUEDES PEREIRA;4;2IA;BPR;9;I; ;4;0;0;NÃO;COM;
COM1171; INICIACAO A PESQUISA I ;GABRIEL CHAVARRY NEIVA;4;2IA;QQC;0;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1171; INICIACAO A PESQUISA I ;GABRIEL CHAVARRY NEIVA;4;2IB;QQC;0;I;TER 15-17   QUI 15-17   ;0;0;0;NÃO;COM;
COM1171; INICIACAO A PESQUISA I ;GABRIEL CHAVARRY NEIVA;4;2IC;QQC;1;I;TER 17-19   QUI 17-19   ;0;0;0;NÃO;COM;
COM1171; INICIACAO A PESQUISA I ;CAROLINE BASTOS FARIA PECORARO;4;2ID;QQC;1;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1171; INICIACAO A PESQUISA I ;VIVIAN MANNHEIMER;4;2IE;QQC;0;I;TER 15-17   QUI 15-17   ;0;0;0;NÃO;COM;
COM1171; INICIACAO A PESQUISA I ;VIVIAN MANNHEIMER;4;2IF;QQC;2;I;TER 17-19   QUI 17-19   ;0;0;0;NÃO;COM;
COM1172; INICIACAO A PESQUISA II ;CARLA VIEIRA DE SIQUEIRA;4;2IA;EMI;4;I;SEG 09-11   QUA 09-11   ;0;0;0; SIM ;COM;
COM1172; INICIACAO A PESQUISA II ;MARIANA DE MORAES PALMEIRA;4;2IB;EMI;0;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;COM;
COM1172; INICIACAO A PESQUISA II ;MARIANA DE MORAES PALMEIRA;4;2IC;EMI;0;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;COM;
COM1172; INICIACAO A PESQUISA II ;LUISA CHAVES DE MELO;4;2ID;EMI;3;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;COM;
COM1172; INICIACAO A PESQUISA II ;LUIZ FRANCISCO FERREIRA LEO;4;2IE;EMI;4;I;QUA 11-13   SEX 11-13   ;0;0;0; SIM ;COM;
COM1172; INICIACAO A PESQUISA II ;CARLA VIEIRA DE SIQUEIRA;4;2IA;JOR;4;I;SEG 09-11   QUA 09-11   ;0;0;0; SIM ;COM;
COM1172; INICIACAO A PESQUISA II ;MARIANA DE MORAES PALMEIRA;4;2IB;JOR;3;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;COM;
COM1172; INICIACAO A PESQUISA II ;MARIANA DE MORAES PALMEIRA;4;2IC;JOR;3;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;COM;
COM1172; INICIACAO A PESQUISA II ;LUISA CHAVES DE MELO;4;2ID;JOR;3;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;COM;
COM1172; INICIACAO A PESQUISA II ;LUIZ FRANCISCO FERREIRA LEO;4;2IE;JOR;4;I;QUA 11-13   SEX 11-13   ;0;0;0; SIM ;COM;
COM1220; IMAGEM E SOM - PRAT TEOR E EST ;EDUARDO MIRANDA SILVA;4;2IA;QQC;0;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1220; IMAGEM E SOM - PRAT TEOR E EST ;EDUARDO MIRANDA SILVA;4;2IB;QQC;0;I;TER 15-17   QUI 15-17   ;0;0;0;NÃO;COM;
COM1220; IMAGEM E SOM - PRAT TEOR E EST ;EDUARDO MIRANDA SILVA;4;2IC;QQC;0;I;TER 17-19   QUI 17-19   ;0;0;0;NÃO;COM;
COM1220; IMAGEM E SOM - PRAT TEOR E EST ;NICHOLAS DE ANDUEZA SINEIRO;4;2ID;QQC;0;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1220; IMAGEM E SOM - PRAT TEOR E EST ;DENISE COSTA LOPES;4;2IE;QQC;1;I;TER 15-17   QUI 15-17   ;0;0;0;NÃO;COM;
COM1220; IMAGEM E SOM - PRAT TEOR E EST ;DENISE COSTA LOPES;4;2IF;QQC;2;I;TER 17-19   QUI 17-19   ;0;0;0;NÃO;COM;
COM1221; INT MEIOS E AMBIENTES DE COM ;MAURO JOSE DE SOUZA SILVEIRA;4;2IA;QQC;0;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1221; INT MEIOS E AMBIENTES DE COM ;HORISTA A CONTRATAR;4;2IB;QQC;0;I;TER 15-17   QUI 15-17   ;0;0;0;NÃO;COM;
COM1221; INT MEIOS E AMBIENTES DE COM ;HORISTA A CONTRATAR;4;2IC;QQC;0;I;TER 17-19   QUI 17-19   ;0;0;0;NÃO;COM;
COM1221; INT MEIOS E AMBIENTES DE COM ;HORISTA A CONTRATAR;4;2ID;QQC;0;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1221; INT MEIOS E AMBIENTES DE COM ;HORISTA A CONTRATAR;4;2IE;QQC;0;I;TER 15-17   QUI 15-17   ;0;0;0;NÃO;COM;
COM1221; INT MEIOS E AMBIENTES DE COM ;LUISA CHAVES DE MELO;4;2IF;QQC;0;I;TER 17-19   QUI 17-19   ;0;0;0;NÃO;COM;
COM1230; COMUNICACAO E PSICANALISE ;CASSIA MARIA CHAFFIN GUEDES PEREIRA;4;2IB;CCI;0;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1230; COMUNICACAO E PSICANALISE ;CASSIA MARIA CHAFFIN GUEDES PEREIRA;4;2IA;QQC;3;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1230; COMUNICACAO E PSICANALISE ;CASSIA MARIA CHAFFIN GUEDES PEREIRA;4;2IB;QQC;0;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1231; COM E MUSICA POP BRASILEIRA ;PAULO CESAR DE ARAUJO;4;2IA;CCI;0;I;TER 09-11   QUI 09-11   ;0;0;0;NÃO;COM;
COM1231; COM E MUSICA POP BRASILEIRA ;PAULO CESAR DE ARAUJO;4;2IB;CCI;0;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1231; COM E MUSICA POP BRASILEIRA ;PAULO CESAR DE ARAUJO;4;2IA;QQC;1;I;TER 09-11   QUI 09-11   ;0;0;0;NÃO;COM;
COM1231; COM E MUSICA POP BRASILEIRA ;PAULO CESAR DE ARAUJO;4;2IB;QQC;3;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1234; COM ANTROPOLOGIA DO CONSUMO ;JOAO VITOR RODRIGUES GONCALVES;4;2IA;QQC;0;I;QUA 07-09   SEX 07-09   ;0;0;0;NÃO;COM;
COM1234; COM ANTROPOLOGIA DO CONSUMO ;MARIA CRISTINA BRAVO DE MORAES;4;2IB;QQC;6;I;QUA 11-13   SEX 11-13   ;0;0;0;NÃO;COM;
COM1236; CINEASTAS EM FOCO ;SERGIO LUIZ RIBEIRO MOTA;4;2IA;QQC;9;I;QUA 11-13   SEX 11-13   ;0;0;0;NÃO;COM;
COM1246; TECNICAS DE COMUNICACAO ORAL ;HERMES FREDERICO PINHO DE ARAUJO;2;2IA;QQC;5;I;SEX 07-09   ;0;0;0;NÃO;COM;
COM1246; TECNICAS DE COMUNICACAO ORAL ;HERMES FREDERICO PINHO DE ARAUJO;2;2IB;QQC;1;I;SEX 09-11   ;0;0;0;NÃO;COM;
COM1246; TECNICAS DE COMUNICACAO ORAL ;HERMES FREDERICO PINHO DE ARAUJO;2;2IC;QQC;6;I;SEX 11-13   ;0;0;0;NÃO;COM;
COM1252; ROTEIRO ;CAROLINA OLIVEIRA DO AMARAL;4;2IA;QQC;0;I;SEG 13-15   QUA 13-15   ;0;0;0;NÃO;COM;
COM1252; ROTEIRO ;CAROLINA OLIVEIRA DO AMARAL;4;2IB;QQC;0;I;SEG 15-17   QUA 15-17   ;0;0;0;NÃO;COM;
COM1253; NARRATIVAS SERIADAS ;CARLA VIEIRA DE SIQUEIRA;4;2IA;QQC;11;I;SEG 11-13   QUA 11-13   ;0;0;0;NÃO;COM;
COM1253; NARRATIVAS SERIADAS ;HORISTA A CONTRATAR;4;2IB;QQC;12;I;TER 17-19   QUI 17-19   ;0;0;0;NÃO;COM;
COM1254; TEXTO PUBLICITARIO ;AMANDA DE ALMEIDA ANTUNES;4;2IA;EMI;0;I;SEG 13-15   QUA 13-15   ;0;0;0;NÃO;COM;
COM1254; TEXTO PUBLICITARIO ;ELAINE VIDAL OLIVEIRA;4;2IB;EMI;0;I;SEG 15-17   QUA 15-17   ;0;0;0;NÃO;COM;
COM1254; TEXTO PUBLICITARIO ;AMANDA DE ALMEIDA ANTUNES;4;2IA;QQC;0;I;SEG 13-15   QUA 13-15   ;0;0;0;NÃO;COM;
COM1254; TEXTO PUBLICITARIO ;ELAINE VIDAL OLIVEIRA;4;2IB;QQC;0;I;SEG 15-17   QUA 15-17   ;0;0;0;NÃO;COM;
COM1255; TEXTO JORNALISTICO ;ADRIANA MEDEIROS FERREIRA DA SILVA;4;2IA;EMI;1;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1255; TEXTO JORNALISTICO ;FELIPE GOMBERG;4;2IB;EMI;0;I;TER 15-17   QUI 15-17   ;0;0;0;NÃO;COM;
COM1255; TEXTO JORNALISTICO ;ADRIANA MEDEIROS FERREIRA DA SILVA;4;2IA;JOR;3;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1255; TEXTO JORNALISTICO ;FELIPE GOMBERG;4;2IB;JOR;0;I;TER 15-17   QUI 15-17   ;0;0;0;NÃO;COM;
COM1255; TEXTO JORNALISTICO ;ADRIANA MEDEIROS FERREIRA DA SILVA;4;2IA;QQC;1;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1256; EDICAO E REVISAO DE TEXTOS ;FELIPE GOMBERG;4;2IA;QQC;0;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1270; PROD DE CONTEUDO PUBLICITARIO ;ELAINE VIDAL OLIVEIRA;4;2IA;QQC;5;I;SEG 13-15   QUA 13-15   ;0;0;0;NÃO;COM;
COM1272; CINEMA E AUDIOVISUAL DESAFIOS ;FLAVIO COSTA PINTO DE BRITO;4;2IA;CCI;0;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1272; CINEMA E AUDIOVISUAL DESAFIOS ;FLAVIO COSTA PINTO DE BRITO;4;2IA;QQC;8;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1273; CARREIRAS PROF EM JORNALISMO ;ITALA MADUELL VIEIRA;4;2IA;COM;0;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1273; CARREIRAS PROF EM JORNALISMO ;ITALA MADUELL VIEIRA;4;2IB;COM;0;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1273; CARREIRAS PROF EM JORNALISMO ;ITALA MADUELL VIEIRA;4;2IA;JOR;0;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1273; CARREIRAS PROF EM JORNALISMO ;ITALA MADUELL VIEIRA;4;2IB;JOR;0;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1273; CARREIRAS PROF EM JORNALISMO ;ITALA MADUELL VIEIRA;4;2IA;QQC;9;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1273; CARREIRAS PROF EM JORNALISMO ;ITALA MADUELL VIEIRA;4;2IB;QQC;10;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
COM1288; MIDIAS E AGENDAS GLOBAIS ;MARIANA DE MORAES PALMEIRA;4;2IA;QQC;4;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;COM;
COM1289; INOVACAO DIGITAIS E TRANSMIDIA ;ALEXANDRE AUGUSTO FREIRE CARAUTA;4;2IA;QQC;0;I;SEG 13-15   QUA 13-15   ;0;0;0;NÃO;COM;
COM1289; INOVACAO DIGITAIS E TRANSMIDIA ;ALEXANDRE AUGUSTO FREIRE CARAUTA;4;2IB;QQC;29;I;SEG 11-13   QUA 11-13   ;0;0;0;NÃO;COM;
COM1403; WORKSHOP DE ESTUDOS DE MIDIA ;DIOGO MADUELL VIEIRA;2;2IA;QQC;0;I;QUA 11-13   ;0;0;0;NÃO;COM;
COM1407; WORKSHOP DE ESTUDOS DE MIDIA ;DIOGO MADUELL VIEIRA;2;2IA;QQC;1;I;SEG 11-13   ;0;0;0;NÃO;COM;
